"Plot Title: 20819389"
"#","Date Time, GMT+00:00","DO conc, mg/L (LGR S/N: 20819389, SEN S/N: 20819389)","Temp, °F (LGR S/N: 20819389, SEN S/N: 20819389)","DO Adj Conc, mg/L (LGR S/N: 20819389)","DO Percent Sat, % (LGR S/N: 20819389)","Coupler Detached (LGR S/N: 20819389)","Coupler Attached (LGR S/N: 20819389)","Host Connected (LGR S/N: 20819389)","Stopped (LGR S/N: 20819389)","End Of File (LGR S/N: 20819389)"
1242,08/23/25 07:39:55 PM,7.34,118.29,6.46,129.7,,,,,
1243,08/23/25 07:44:55 PM,7.32,117.97,6.44,129.0,,,,,
1244,08/23/25 07:49:55 PM,7.28,117.54,6.40,127.8,,,,,
1245,08/23/25 07:54:55 PM,7.06,116.92,6.21,123.3,,,,,
1246,08/23/25 07:59:55 PM,6.67,115.99,5.86,115.5,,,,,
1247,08/23/25 08:04:55 PM,7.08,115.02,6.22,121.6,,,,,
1248,08/23/25 08:09:55 PM,7.15,114.44,6.28,122.2,,,,,
1249,08/23/25 08:14:55 PM,6.98,114.04,6.13,118.8,,,,,
1250,08/23/25 08:19:55 PM,6.65,113.50,5.84,112.7,,,,,
1251,08/23/25 08:24:55 PM,6.64,112.24,5.83,111.3,,,,,
1252,08/23/25 08:29:55 PM,6.84,110.73,6.00,113.1,,,,,
1253,08/23/25 08:34:55 PM,6.65,109.47,5.83,108.8,,,,,
1254,08/23/25 08:39:55 PM,6.56,108.64,5.75,106.6,,,,,
1255,08/23/25 08:44:55 PM,6.53,107.64,5.72,105.1,,,,,
1256,08/23/25 08:49:55 PM,6.57,106.16,5.75,104.4,,,,,
1257,08/23/25 08:54:55 PM,6.66,104.68,5.83,104.5,,,,,
1258,08/23/25 08:59:55 PM,7.00,104.07,6.12,109.2,,,,,
1259,08/23/25 09:04:55 PM,7.10,104.68,6.21,111.4,,,,,
1260,08/23/25 09:09:55 PM,7.08,105.91,6.20,112.3,,,,,
1261,08/23/25 09:14:55 PM,7.04,107.17,6.16,112.9,,,,,
1262,08/23/25 09:19:55 PM,6.95,108.32,6.09,112.6,,,,,
1263,08/23/25 09:24:55 PM,6.88,109.33,6.03,112.4,,,,,
1264,08/23/25 09:29:55 PM,6.83,110.16,5.99,112.4,,,,,
1265,08/23/25 09:34:55 PM,6.75,110.80,5.92,111.7,,,,,
1266,08/23/25 09:39:55 PM,6.70,111.13,5.88,111.2,,,,,
1267,08/23/25 09:44:55 PM,6.50,109.72,5.70,106.6,,,,,
1268,08/23/25 09:49:55 PM,6.50,107.06,5.69,104.1,,,,,
1269,08/23/25 09:54:55 PM,6.57,104.29,5.75,102.7,,,,,
1270,08/23/25 09:59:55 PM,6.69,101.59,5.84,102.1,,,,,
1271,08/23/25 10:04:55 PM,6.82,99.07,5.95,101.8,,,,,
1272,08/23/25 10:09:55 PM,6.95,96.73,6.06,101.6,,,,,
1273,08/23/25 10:14:55 PM,7.09,94.60,6.17,101.7,,,,,
1274,08/23/25 10:19:55 PM,7.22,92.70,6.28,101.7,,,,,
1275,08/23/25 10:24:55 PM,7.35,90.93,6.39,101.9,,,,,
1276,08/23/25 10:29:55 PM,7.47,89.35,6.49,102.0,,,,,
1277,08/23/25 10:34:55 PM,7.58,87.87,6.58,102.1,,,,,
1278,08/23/25 10:39:55 PM,7.69,86.58,6.67,102.3,,,,,
1279,08/23/25 10:44:55 PM,7.79,85.32,6.75,102.4,,,,,
1280,08/23/25 10:49:55 PM,7.89,84.20,6.83,102.6,,,,,
1281,08/23/25 10:54:55 PM,7.97,83.16,6.90,102.6,,,,,
1282,08/23/25 10:59:55 PM,8.05,82.18,6.96,102.6,,,,,
1283,08/23/25 11:04:55 PM,8.14,81.28,7.04,102.9,,,,,
1284,08/23/25 11:09:55 PM,8.21,80.46,7.10,102.9,,,,,
1285,08/23/25 11:14:55 PM,8.28,79.66,7.15,102.9,,,,,
1286,08/23/25 11:19:55 PM,8.35,78.94,7.21,103.1,,,,,
1287,08/23/25 11:24:55 PM,8.42,78.30,7.27,103.3,,,,,
1288,08/23/25 11:29:55 PM,8.47,77.65,7.31,103.2,,,,,
1289,08/23/25 11:34:55 PM,8.52,77.07,7.35,103.2,,,,,
1290,08/23/25 11:39:55 PM,8.58,76.53,7.40,103.3,,,,,
1291,08/23/25 11:44:55 PM,8.63,75.99,7.44,103.4,,,,,
1292,08/23/25 11:49:55 PM,8.67,75.52,7.47,103.3,,,,,
1293,08/23/25 11:54:55 PM,8.72,75.09,7.51,103.5,,,,,
1294,08/23/25 11:59:55 PM,8.76,74.66,7.55,103.5,,,,,
1295,08/24/25 12:04:55 AM,8.80,74.26,7.58,103.5,,,,,
1296,08/24/25 12:09:55 AM,8.83,73.90,7.60,103.5,,,,,
1297,08/24/25 12:14:55 AM,8.87,73.54,7.64,103.6,,,,,
1298,08/24/25 12:19:55 AM,8.90,73.22,7.66,103.6,,,,,
1299,08/24/25 12:24:55 AM,8.93,72.93,7.68,103.6,,,,,
1300,08/24/25 12:29:55 AM,8.97,72.64,7.72,103.7,,,,,
1301,08/24/25 12:34:55 AM,9.00,72.39,7.74,103.8,,,,,
1302,08/24/25 12:39:55 AM,9.02,72.14,7.76,103.8,,,,,
1303,08/24/25 12:44:55 AM,9.03,71.92,7.77,103.6,,,,,
1304,08/24/25 12:49:55 AM,9.06,71.71,7.79,103.7,,,,,
1305,08/24/25 12:54:55 AM,9.08,71.53,7.81,103.8,,,,,
1306,08/24/25 12:59:55 AM,9.10,71.35,7.82,103.8,,,,,
1307,08/24/25 01:04:55 AM,9.12,71.20,7.84,103.9,,,,,
1308,08/24/25 01:09:55 AM,9.13,71.06,7.85,103.8,,,,,
1309,08/24/25 01:14:55 AM,9.15,70.92,7.86,103.9,,,,,
1310,08/24/25 01:19:55 AM,9.16,70.81,7.87,103.9,,,,,
1311,08/24/25 01:24:55 AM,9.18,70.70,7.89,104.0,,,,,
1312,08/24/25 01:29:55 AM,9.19,70.59,7.90,104.0,,,,,
1313,08/24/25 01:34:55 AM,9.20,70.48,7.90,104.0,,,,,
1314,08/24/25 01:39:55 AM,9.21,70.41,7.91,104.0,,,,,
1315,08/24/25 01:44:55 AM,9.22,70.30,7.92,104.0,,,,,
1316,08/24/25 01:49:55 AM,9.22,70.23,7.92,103.9,,,,,
1317,08/24/25 01:54:55 AM,9.24,70.12,7.94,104.0,,,,,
1318,08/24/25 01:59:55 AM,9.24,70.05,7.94,103.9,,,,,
1319,08/24/25 02:04:55 AM,9.25,69.94,7.95,103.9,,,,,
1320,08/24/25 02:09:55 AM,9.26,69.87,7.95,104.0,,,,,
1321,08/24/25 02:14:55 AM,9.27,69.80,7.96,104.0,,,,,
1322,08/24/25 02:19:55 AM,9.27,69.73,7.96,103.9,,,,,
1323,08/24/25 02:24:55 AM,9.28,69.66,7.97,103.9,,,,,
1324,08/24/25 02:29:55 AM,9.28,69.58,7.97,103.9,,,,,
1325,08/24/25 02:34:55 AM,9.29,69.51,7.98,103.9,,,,,
1326,08/24/25 02:39:55 AM,9.30,69.44,7.99,103.9,,,,,
1327,08/24/25 02:44:55 AM,9.31,69.37,7.99,103.9,,,,,
1328,08/24/25 02:49:55 AM,9.30,69.33,7.99,103.8,,,,,
1329,08/24/25 02:54:55 AM,9.31,69.26,7.99,103.8,,,,,
1330,08/24/25 02:59:55 AM,9.32,69.22,8.00,103.9,,,,,
1331,08/24/25 03:04:55 AM,9.32,69.15,8.00,103.8,,,,,
1332,08/24/25 03:09:55 AM,9.33,69.12,8.01,103.9,,,,,
1333,08/24/25 03:14:55 AM,9.33,69.08,8.01,103.8,,,,,
1334,08/24/25 03:19:55 AM,9.33,69.04,8.01,103.8,,,,,
1335,08/24/25 03:24:55 AM,9.34,69.01,8.02,103.9,,,,,
1336,08/24/25 03:29:55 AM,9.34,68.97,8.02,103.8,,,,,
1337,08/24/25 03:34:55 AM,9.34,68.94,8.02,103.8,,,,,
1338,08/24/25 03:39:55 AM,9.35,68.90,8.03,103.9,,,,,
1339,08/24/25 03:44:55 AM,9.34,68.90,8.02,103.7,,,,,
1340,08/24/25 03:49:55 AM,9.36,68.86,8.03,103.9,,,,,
1341,08/24/25 03:54:55 AM,9.36,68.83,8.03,103.9,,,,,
1342,08/24/25 03:59:55 AM,9.36,68.79,8.03,103.8,,,,,
1343,08/24/25 04:04:55 AM,9.36,68.76,8.03,103.8,,,,,
1344,08/24/25 04:09:55 AM,9.36,68.76,8.03,103.8,,,,,
1345,08/24/25 04:14:55 AM,9.37,68.72,8.04,103.9,,,,,
1346,08/24/25 04:19:55 AM,9.37,68.72,8.04,103.9,,,,,
1347,08/24/25 04:24:55 AM,9.37,68.68,8.04,103.8,,,,,
1348,08/24/25 04:29:55 AM,9.37,68.68,8.04,103.8,,,,,
1349,08/24/25 04:34:55 AM,9.37,68.65,8.04,103.8,,,,,
1350,08/24/25 04:39:55 AM,9.37,68.65,8.04,103.8,,,,,
1351,08/24/25 04:44:55 AM,9.37,68.65,8.04,103.8,,,,,
1352,08/24/25 04:49:55 AM,9.37,68.61,8.04,103.8,,,,,
1353,08/24/25 04:54:55 AM,9.37,68.61,8.04,103.8,,,,,
1354,08/24/25 04:59:55 AM,9.37,68.61,8.04,103.8,,,,,
1355,08/24/25 05:04:55 AM,9.37,68.61,8.04,103.8,,,,,
1356,08/24/25 05:09:55 AM,9.38,68.61,8.05,103.9,,,,,
1357,08/24/25 05:14:55 AM,9.38,68.61,8.05,103.9,,,,,
1358,08/24/25 05:19:55 AM,9.37,68.58,8.04,103.7,,,,,
1359,08/24/25 05:24:55 AM,9.38,68.58,8.05,103.8,,,,,
1360,08/24/25 05:29:55 AM,9.37,68.58,8.04,103.7,,,,,
1361,08/24/25 05:34:55 AM,9.38,68.58,8.05,103.8,,,,,
1362,08/24/25 05:39:55 AM,9.37,68.58,8.04,103.7,,,,,
1363,08/24/25 05:44:55 AM,9.37,68.58,8.04,103.7,,,,,
1364,08/24/25 05:49:55 AM,9.37,68.58,8.04,103.7,,,,,
1365,08/24/25 05:54:55 AM,9.37,68.61,8.04,103.8,,,,,
1366,08/24/25 05:59:55 AM,9.38,68.61,8.05,103.9,,,,,
1367,08/24/25 06:04:55 AM,9.37,68.61,8.04,103.8,,,,,
1368,08/24/25 06:09:55 AM,9.38,68.58,8.05,103.8,,,,,
1369,08/24/25 06:14:55 AM,9.37,68.58,8.04,103.7,,,,,
1370,08/24/25 06:19:55 AM,9.38,68.58,8.05,103.8,,,,,
1371,08/24/25 06:24:55 AM,9.37,68.54,8.04,103.7,,,,,
1372,08/24/25 06:29:55 AM,9.37,68.54,8.04,103.7,,,,,
1373,08/24/25 06:34:55 AM,9.38,68.50,8.05,103.7,,,,,
1374,08/24/25 06:39:55 AM,9.38,68.47,8.05,103.7,,,,,
1375,08/24/25 06:44:55 AM,9.38,68.47,8.05,103.7,,,,,
1376,08/24/25 06:49:55 AM,9.38,68.43,8.05,103.7,,,,,
1377,08/24/25 06:54:55 AM,9.38,68.40,8.05,103.6,,,,,
1378,08/24/25 06:59:55 AM,9.38,68.40,8.05,103.6,,,,,
1379,08/24/25 07:04:55 AM,9.38,68.36,8.05,103.6,,,,,
1380,08/24/25 07:09:55 AM,9.40,68.32,8.07,103.8,,,,,
1381,08/24/25 07:14:55 AM,9.38,68.29,8.05,103.5,,,,,
1382,08/24/25 07:19:55 AM,9.40,68.25,8.07,103.7,,,,,
1383,08/24/25 07:24:55 AM,9.40,68.25,8.07,103.7,,,,,
1384,08/24/25 07:29:55 AM,9.40,68.22,8.07,103.6,,,,,
1385,08/24/25 07:34:55 AM,9.41,68.18,8.07,103.7,,,,,
1386,08/24/25 07:39:55 AM,9.42,68.14,8.08,103.8,,,,,
1387,08/24/25 07:44:55 AM,9.41,68.14,8.07,103.7,,,,,
1388,08/24/25 07:49:55 AM,9.41,68.11,8.07,103.6,,,,,
1389,08/24/25 07:54:55 AM,9.42,68.07,8.08,103.7,,,,,
1390,08/24/25 07:59:55 AM,9.42,68.04,8.08,103.6,,,,,
1391,08/24/25 08:04:55 AM,9.42,68.04,8.08,103.6,,,,,
1392,08/24/25 08:09:55 AM,9.43,68.00,8.09,103.7,,,,,
1393,08/24/25 08:14:55 AM,9.42,68.00,8.08,103.6,,,,,
1394,08/24/25 08:19:55 AM,9.43,67.96,8.09,103.7,,,,,
1395,08/24/25 08:24:55 AM,9.43,67.93,8.09,103.6,,,,,
1396,08/24/25 08:29:55 AM,9.42,67.93,8.08,103.5,,,,,
1397,08/24/25 08:34:55 AM,9.42,67.89,8.08,103.5,,,,,
1398,08/24/25 08:39:55 AM,9.43,67.89,8.09,103.6,,,,,
1399,08/24/25 08:44:55 AM,9.43,67.89,8.09,103.6,,,,,
1400,08/24/25 08:49:55 AM,9.43,67.89,8.09,103.6,,,,,
1401,08/24/25 08:54:55 AM,9.44,67.86,8.10,103.7,,,,,
1402,08/24/25 08:59:55 AM,9.43,67.86,8.09,103.6,,,,,
1403,08/24/25 09:04:55 AM,9.43,67.86,8.09,103.6,,,,,
1404,08/24/25 09:09:55 AM,9.44,67.86,8.10,103.7,,,,,
1405,08/24/25 09:14:55 AM,9.44,67.86,8.10,103.7,,,,,
1406,08/24/25 09:19:55 AM,9.44,67.86,8.10,103.7,,,,,
1407,08/24/25 09:24:55 AM,9.44,67.86,8.10,103.7,,,,,
1408,08/24/25 09:29:55 AM,9.43,67.86,8.09,103.6,,,,,
1409,08/24/25 09:34:55 AM,9.44,67.82,8.10,103.6,,,,,
1410,08/24/25 09:39:55 AM,9.44,67.82,8.10,103.6,,,,,
1411,08/24/25 09:44:55 AM,9.43,67.82,8.09,103.5,,,,,
1412,08/24/25 09:49:55 AM,9.44,67.78,8.10,103.6,,,,,
1413,08/24/25 09:54:55 AM,9.44,67.78,8.10,103.6,,,,,
1414,08/24/25 09:59:55 AM,9.44,67.75,8.10,103.5,,,,,
1415,08/24/25 10:04:55 AM,9.44,67.75,8.10,103.5,,,,,
1416,08/24/25 10:09:55 AM,9.44,67.75,8.10,103.5,,,,,
1417,08/24/25 10:14:55 AM,9.44,67.75,8.10,103.5,,,,,
1418,08/24/25 10:19:55 AM,9.44,67.75,8.10,103.5,,,,,
1419,08/24/25 10:24:55 AM,9.45,67.75,8.11,103.6,,,,,
1420,08/24/25 10:29:55 AM,9.45,67.78,8.11,103.7,,,,,
1421,08/24/25 10:34:55 AM,9.45,67.82,8.11,103.7,,,,,
1422,08/24/25 10:39:55 AM,9.44,67.86,8.10,103.7,,,,,
1423,08/24/25 10:44:55 AM,9.44,67.89,8.10,103.7,,,,,
1424,08/24/25 10:49:55 AM,9.44,67.93,8.10,103.7,,,,,
1425,08/24/25 10:54:55 AM,9.45,68.00,8.11,103.9,,,,,
1426,08/24/25 10:59:55 AM,9.45,68.11,8.11,104.1,,,,,
1427,08/24/25 11:04:55 AM,9.44,68.25,8.10,104.1,,,,,
1428,08/24/25 11:09:55 AM,9.43,68.32,8.09,104.1,,,,,
1429,08/24/25 11:14:55 AM,9.44,68.47,8.10,104.4,,,,,
1430,08/24/25 11:19:55 AM,9.42,68.65,8.08,104.3,,,,,
1431,08/24/25 11:24:55 AM,9.41,68.83,8.08,104.4,,,,,
1432,08/24/25 11:29:55 AM,9.40,68.97,8.07,104.5,,,,,
1433,08/24/25 11:34:55 AM,9.37,69.12,8.04,104.3,,,,,
1434,08/24/25 11:39:55 AM,9.37,69.30,8.04,104.5,,,,,
1435,08/24/25 11:44:55 AM,9.34,69.40,8.02,104.3,,,,,
1436,08/24/25 11:49:55 AM,9.35,69.51,8.03,104.6,,,,,
1437,08/24/25 11:54:55 AM,9.36,69.76,8.04,105.0,,,,,
1438,08/24/25 11:59:55 AM,9.33,70.09,8.01,105.0,,,,,
1439,08/24/25 12:04:55 PM,9.31,70.34,8.00,105.0,,,,,
1440,08/24/25 12:09:55 PM,9.31,70.63,8.00,105.4,,,,,
1441,08/24/25 12:14:55 PM,9.27,70.99,7.97,105.3,,,,,
1442,08/24/25 12:19:55 PM,9.26,71.35,7.96,105.6,,,,,
1443,08/24/25 12:24:55 PM,9.24,71.78,7.95,105.9,,,,,
1444,08/24/25 12:29:55 PM,9.20,72.25,7.91,106.0,,,,,
1445,08/24/25 12:34:55 PM,9.18,72.68,7.90,106.2,,,,,
1446,08/24/25 12:39:55 PM,9.14,73.22,7.87,106.4,,,,,
1447,08/24/25 12:44:55 PM,9.12,73.76,7.85,106.7,,,,,
1448,08/24/25 12:49:55 PM,9.05,74.16,7.79,106.3,,,,,
1449,08/24/25 12:54:55 PM,9.03,74.66,7.78,106.7,,,,,
1450,08/24/25 12:59:55 PM,8.98,75.13,7.74,106.6,,,,,
1451,08/24/25 01:04:55 PM,8.92,75.45,7.69,106.2,,,,,
1452,08/24/25 01:09:55 PM,8.89,75.67,7.66,106.1,,,,,
1453,08/24/25 01:14:55 PM,8.87,75.85,7.65,106.1,,,,,
1454,08/24/25 01:19:55 PM,8.84,75.96,7.62,105.8,,,,,
1455,08/24/25 01:24:55 PM,8.84,76.03,7.62,105.9,,,,,
1456,08/24/25 01:29:55 PM,8.82,76.32,7.61,106.0,,,,,
1457,08/24/25 01:34:55 PM,8.81,76.53,7.60,106.1,,,,,
1458,08/24/25 01:39:55 PM,8.81,76.68,7.60,106.3,,,,,
1459,08/24/25 01:44:55 PM,8.80,77.18,7.59,106.7,,,,,
1460,08/24/25 01:49:55 PM,8.81,77.83,7.60,107.5,,,,,
1461,08/24/25 01:54:55 PM,8.76,78.62,7.56,107.8,,,,,
1462,08/24/25 01:59:55 PM,8.75,79.41,7.56,108.5,,,,,
1463,08/24/25 02:04:55 PM,8.69,80.35,7.51,108.8,,,,,
1464,08/24/25 02:09:55 PM,8.61,81.07,7.44,108.6,,,,,
1465,08/24/25 02:14:55 PM,8.54,81.50,7.39,108.1,,,,,
1466,08/24/25 02:19:55 PM,8.48,81.82,7.34,107.7,,,,,
1467,08/24/25 02:24:55 PM,8.45,82.11,7.31,107.7,,,,,
1468,08/24/25 02:29:55 PM,8.42,82.36,7.29,107.5,,,,,
1469,08/24/25 02:34:55 PM,8.40,82.69,7.27,107.6,,,,,
1470,08/24/25 02:39:55 PM,8.38,83.01,7.25,107.7,,,,,
1471,08/24/25 02:44:55 PM,8.34,83.30,7.22,107.5,,,,,
1472,08/24/25 02:49:55 PM,8.30,83.48,7.19,107.2,,,,,
1473,08/24/25 02:54:55 PM,8.28,83.59,7.17,107.0,,,,,
1474,08/24/25 02:59:55 PM,8.28,83.95,7.17,107.4,,,,,
1475,08/24/25 03:04:55 PM,8.29,84.42,7.18,108.0,,,,,
1476,08/24/25 03:09:55 PM,8.23,84.96,7.13,107.8,,,,,
1477,08/24/25 03:14:55 PM,8.23,85.24,7.13,108.1,,,,,
1478,08/24/25 03:19:55 PM,8.20,85.78,7.11,108.3,,,,,
1479,08/24/25 03:24:55 PM,8.18,86.36,7.09,108.6,,,,,
1480,08/24/25 03:29:55 PM,8.14,86.94,7.06,108.7,,,,,
1481,08/24/25 03:34:55 PM,8.12,87.62,7.05,109.1,,,,,
1482,08/24/25 03:39:55 PM,8.07,88.38,7.01,109.2,,,,,
1483,08/24/25 03:44:55 PM,8.03,88.99,6.97,109.3,,,,,
1484,08/24/25 03:49:55 PM,7.98,89.64,6.93,109.3,,,,,
1485,08/24/25 03:54:55 PM,7.93,89.96,6.89,108.9,,,,,
1486,08/24/25 03:59:55 PM,7.89,90.18,6.86,108.6,,,,,
1487,08/24/25 04:04:55 PM,7.89,90.68,6.86,109.1,,,,,
1488,08/24/25 04:09:55 PM,7.84,90.90,6.81,108.6,,,,,
1489,08/24/25 04:14:55 PM,7.85,91.51,6.82,109.4,,,,,
1490,08/24/25 04:19:55 PM,7.83,92.12,6.81,109.7,,,,,
1491,08/24/25 04:24:55 PM,7.80,92.80,6.79,110.0,,,,,
1492,08/24/25 04:29:55 PM,7.77,93.52,6.76,110.3,,,,,
1493,08/24/25 04:34:55 PM,7.73,94.24,6.73,110.5,,,,,
1494,08/24/25 04:39:55 PM,7.70,95.00,6.71,110.8,,,,,
1495,08/24/25 04:44:55 PM,7.68,95.76,6.69,111.3,,,,,
1496,08/24/25 04:49:55 PM,7.60,95.90,6.62,110.3,,,,,
1497,08/24/25 04:54:55 PM,7.61,96.58,6.63,111.1,,,,,
1498,08/24/25 04:59:55 PM,7.57,97.20,6.60,111.1,,,,,
1499,08/24/25 05:04:55 PM,7.54,97.99,6.58,111.5,,,,,
1500,08/24/25 05:09:55 PM,7.51,98.82,6.55,111.9,,,,,
1501,08/24/25 05:14:55 PM,7.49,99.75,6.54,112.5,,,,,
1502,08/24/25 05:19:55 PM,7.44,100.76,6.50,112.8,,,,,
1503,08/24/25 05:24:55 PM,7.42,101.91,6.48,113.6,,,,,
1504,08/24/25 05:29:55 PM,7.35,102.45,6.42,113.1,,,,,
1505,08/24/25 05:34:55 PM,7.31,103.39,6.39,113.4,,,,,
1506,08/24/25 05:39:55 PM,7.27,103.78,6.36,113.2,,,,,
1507,08/24/25 05:44:55 PM,7.22,104.65,6.32,113.2,,,,,
1508,08/24/25 05:49:55 PM,7.19,105.44,6.29,113.6,,,,,
1509,08/24/25 05:54:55 PM,7.18,106.30,6.29,114.3,,,,,
1510,08/24/25 05:59:55 PM,7.15,106.88,6.26,114.4,,,,,
1511,08/24/25 06:04:55 PM,7.10,107.82,6.22,114.5,,,,,
1512,08/24/25 06:09:55 PM,7.06,108.50,6.19,114.5,,,,,
1513,08/24/25 06:14:55 PM,7.01,109.36,6.14,114.6,,,,,
1514,08/24/25 06:19:55 PM,6.94,110.26,6.09,114.3,,,,,
1515,08/24/25 06:24:55 PM,6.91,110.88,6.06,114.5,,,,,
1516,08/24/25 06:29:55 PM,6.87,111.78,6.03,114.7,,,,,
1517,08/24/25 06:34:55 PM,6.84,112.64,6.00,115.0,,,,,
1518,08/24/25 06:39:55 PM,6.79,113.50,5.96,115.1,,,,,
1519,08/24/25 06:44:55 PM,6.74,113.97,5.92,114.7,,,,,
1520,08/24/25 06:49:55 PM,6.71,114.33,5.89,114.5,,,,,
1521,08/24/25 06:54:55 PM,6.71,114.98,5.89,115.2,,,,,
1522,08/24/25 06:59:55 PM,6.71,115.27,5.90,115.5,,,,,
1523,08/24/25 07:04:55 PM,6.82,115.66,5.99,117.8,,,,,
1524,08/24/25 07:09:55 PM,7.04,115.77,6.19,121.7,,,,,
1525,08/24/25 07:14:55 PM,6.94,115.95,6.10,120.1,,,,,
1526,08/24/25 07:19:55 PM,6.66,114.66,5.85,114.0,,,,,
1527,08/24/25 07:24:55 PM,6.94,113.72,6.09,117.8,,,,,
1528,08/24/25 07:29:55 PM,6.92,113.40,6.08,117.2,,,,,
1529,08/24/25 07:34:55 PM,6.84,112.71,6.00,115.1,,,,,
1530,08/24/25 07:39:55 PM,6.77,112.06,5.94,113.3,,,,,
1531,08/24/25 07:44:55 PM,6.87,111.52,6.03,114.4,,,,,
1532,08/24/25 07:49:55 PM,6.76,110.80,5.93,111.9,,,,,
1533,08/24/25 07:54:55 PM,6.76,109.69,5.93,110.8,,,,,
1534,08/24/25 07:59:55 PM,6.72,108.57,5.89,109.1,,,,,
1535,08/24/25 08:04:55 PM,6.85,107.60,6.00,110.3,,,,,
1536,08/24/25 08:09:55 PM,6.79,106.92,5.95,108.6,,,,,
1537,08/24/25 08:14:55 PM,6.81,105.87,5.96,108.0,,,,,
1538,08/24/25 08:19:55 PM,6.78,104.61,5.93,106.3,,,,,
1539,08/24/25 08:24:55 PM,6.87,103.35,6.01,106.5,,,,,
1540,08/24/25 08:29:55 PM,7.01,102.49,6.13,107.9,,,,,
1541,08/24/25 08:34:55 PM,6.96,101.77,6.08,106.4,,,,,
1542,08/24/25 08:39:55 PM,6.99,101.01,6.10,106.2,,,,,
1543,08/24/25 08:44:55 PM,7.00,100.36,6.11,105.7,,,,,
1544,08/24/25 08:49:55 PM,7.05,99.68,6.15,105.8,,,,,
1545,08/24/25 08:54:55 PM,7.08,99.00,6.18,105.6,,,,,
1546,08/24/25 08:59:55 PM,7.17,98.49,6.25,106.5,,,,,
1547,08/24/25 09:04:55 PM,7.15,98.17,6.24,105.9,,,,,
1548,08/24/25 09:09:55 PM,7.17,97.59,6.25,105.6,,,,,
1549,08/24/25 09:14:55 PM,7.17,96.73,6.25,104.8,,,,,
1550,08/24/25 09:19:55 PM,7.21,95.79,6.28,104.5,,,,,
1551,08/24/25 09:24:55 PM,7.25,94.86,6.31,104.2,,,,,
1552,08/24/25 09:29:55 PM,7.31,93.85,6.36,104.1,,,,,
1553,08/24/25 09:34:55 PM,7.36,92.84,6.40,103.8,,,,,
1554,08/24/25 09:39:55 PM,7.49,92.55,6.52,105.4,,,,,
1555,08/24/25 09:44:55 PM,7.48,92.12,6.51,104.8,,,,,
1556,08/24/25 09:49:55 PM,7.50,91.36,6.52,104.4,,,,,
1557,08/24/25 09:54:55 PM,7.54,90.61,6.55,104.2,,,,,
1558,08/24/25 09:59:55 PM,7.58,89.85,6.58,104.0,,,,,
1559,08/24/25 10:04:55 PM,7.62,89.13,6.62,103.9,,,,,
1560,08/24/25 10:09:55 PM,7.68,88.41,6.67,104.0,,,,,
1561,08/24/25 10:14:55 PM,7.72,87.73,6.70,103.8,,,,,
1562,08/24/25 10:19:55 PM,7.76,87.01,6.73,103.7,,,,,
1563,08/24/25 10:24:55 PM,7.81,86.29,6.77,103.6,,,,,
1564,08/24/25 10:29:55 PM,7.86,85.60,6.81,103.6,,,,,
1565,08/24/25 10:34:55 PM,7.91,84.96,6.85,103.6,,,,,
1566,08/24/25 10:39:55 PM,7.95,84.31,6.89,103.5,,,,,
1567,08/24/25 10:44:55 PM,8.00,83.70,6.93,103.5,,,,,
1568,08/24/25 10:49:55 PM,8.03,83.01,6.95,103.2,,,,,
1569,08/24/25 10:54:55 PM,8.07,82.36,6.98,103.1,,,,,
1570,08/24/25 10:59:55 PM,8.13,81.75,7.03,103.2,,,,,
1571,08/24/25 11:04:55 PM,8.17,81.10,7.06,103.1,,,,,
1572,08/24/25 11:09:55 PM,8.21,80.56,7.10,103.0,,,,,
1573,08/24/25 11:14:55 PM,8.25,80.02,7.13,102.9,,,,,
1574,08/24/25 11:19:55 PM,8.28,79.48,7.15,102.8,,,,,
1575,08/24/25 11:24:55 PM,8.33,78.98,7.19,102.9,,,,,
1576,08/24/25 11:29:55 PM,8.37,78.48,7.23,102.8,,,,,
1577,08/24/25 11:34:55 PM,8.41,77.97,7.26,102.8,,,,,
1578,08/24/25 11:39:55 PM,8.44,77.54,7.28,102.7,,,,,
1579,08/24/25 11:44:55 PM,8.47,77.14,7.31,102.7,,,,,
1580,08/24/25 11:49:55 PM,8.51,76.75,7.34,102.7,,,,,
1581,08/24/25 11:54:55 PM,8.56,76.39,7.38,102.9,,,,,
1582,08/24/25 11:59:55 PM,8.59,76.06,7.41,103.0,,,,,
1583,08/25/25 12:04:55 AM,8.61,75.78,7.42,102.9,,,,,
1584,08/25/25 12:09:55 AM,8.64,75.45,7.45,102.9,,,,,
1585,08/25/25 12:14:55 AM,8.66,75.16,7.46,102.8,,,,,
1586,08/25/25 12:19:55 AM,8.68,74.88,7.48,102.8,,,,,
1587,08/25/25 12:24:55 AM,8.71,74.59,7.50,102.8,,,,,
1588,08/25/25 12:29:55 AM,8.75,74.34,7.54,103.0,,,,,
1589,08/25/25 12:34:55 AM,8.77,74.08,7.55,103.0,,,,,
1590,08/25/25 12:39:55 AM,8.79,73.83,7.57,102.9,,,,,
1591,08/25/25 12:44:55 AM,8.81,73.58,7.58,102.9,,,,,
1592,08/25/25 12:49:55 AM,8.83,73.36,7.60,102.9,,,,,
1593,08/25/25 12:54:55 AM,8.84,73.15,7.61,102.8,,,,,
