"Plot Title: 20819386"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 20819386, SEN S/N: 20819386)","Temp, °F (LGR S/N: 20819386, SEN S/N: 20819386)","Coupler Attached (LGR S/N: 20819386)","Host Connected (LGR S/N: 20819386)","Stopped (LGR S/N: 20819386)","End Of File (LGR S/N: 20819386)"
2374,09/19/24 11:45:00 AM,5.78,71.96,,,,
2375,09/19/24 11:50:00 AM,5.80,71.96,,,,
2376,09/19/24 11:55:00 AM,5.74,71.96,,,,
2377,09/19/24 12:00:00 PM,5.74,71.96,,,,
2378,09/19/24 12:05:00 PM,6.82,71.89,,,,
2379,09/19/24 12:10:00 PM,6.75,71.89,,,,
2380,09/19/24 12:15:00 PM,6.71,71.89,,,,
2381,09/19/24 12:20:00 PM,6.70,71.89,,,,
2382,09/19/24 12:25:00 PM,6.67,71.89,,,,
2383,09/19/24 12:30:00 PM,6.54,71.89,,,,
2384,09/19/24 12:35:00 PM,6.56,71.89,,,,
2385,09/19/24 12:40:00 PM,6.52,71.89,,,,
2386,09/19/24 12:45:00 PM,6.42,71.85,,,,
2387,09/19/24 12:50:00 PM,6.34,71.85,,,,
2388,09/19/24 12:55:00 PM,6.33,71.85,,,,
2389,09/19/24 01:00:00 PM,6.23,71.85,,,,
2390,09/19/24 01:05:00 PM,6.19,71.85,,,,
2391,09/19/24 01:10:00 PM,6.02,71.85,,,,
2392,09/19/24 01:15:00 PM,6.05,71.85,,,,
2393,09/19/24 01:20:00 PM,5.94,71.85,,,,
2394,09/19/24 01:25:00 PM,6.03,71.85,,,,
2395,09/19/24 01:30:00 PM,5.96,71.85,,,,
2396,09/19/24 01:35:00 PM,5.89,71.85,,,,
2397,09/19/24 01:40:00 PM,5.85,71.85,,,,
2398,09/19/24 01:45:00 PM,5.86,71.85,,,,
2399,09/19/24 01:50:00 PM,5.95,71.85,,,,
2400,09/19/24 01:55:00 PM,5.94,71.85,,,,
2401,09/19/24 02:00:00 PM,5.92,71.85,,,,
2402,09/19/24 02:05:00 PM,5.97,71.85,,,,
2403,09/19/24 02:10:00 PM,5.96,71.82,,,,
2404,09/19/24 02:15:00 PM,5.98,71.82,,,,
2405,09/19/24 02:20:00 PM,5.99,71.82,,,,
2406,09/19/24 02:25:00 PM,6.00,71.82,,,,
2407,09/19/24 02:30:00 PM,5.99,71.82,,,,
2408,09/19/24 02:35:00 PM,5.99,71.82,,,,
2409,09/19/24 02:40:00 PM,5.98,71.82,,,,
2410,09/19/24 02:45:00 PM,5.99,71.82,,,,
2411,09/19/24 02:50:00 PM,6.00,71.82,,,,
2412,09/19/24 02:55:00 PM,6.00,71.82,,,,
2413,09/19/24 03:00:00 PM,6.05,71.82,,,,
2414,09/19/24 03:05:00 PM,6.03,71.85,,,,
2415,09/19/24 03:10:00 PM,6.03,71.85,,,,
2416,09/19/24 03:15:00 PM,6.07,71.85,,,,
2417,09/19/24 03:20:00 PM,6.06,71.85,,,,
2418,09/19/24 03:25:00 PM,6.06,71.85,,,,
2419,09/19/24 03:30:00 PM,6.05,71.85,,,,
2420,09/19/24 03:35:00 PM,6.03,71.89,,,,
2421,09/19/24 03:40:00 PM,6.02,71.89,,,,
2422,09/19/24 03:45:00 PM,6.03,71.89,,,,
2423,09/19/24 03:50:00 PM,6.02,71.92,,,,
2424,09/19/24 03:55:00 PM,6.03,71.92,,,,
2425,09/19/24 04:00:00 PM,6.03,71.92,,,,
2426,09/19/24 04:05:00 PM,6.07,71.92,,,,
2427,09/19/24 04:10:00 PM,6.07,71.96,,,,
2428,09/19/24 04:15:00 PM,6.05,71.96,,,,
2429,09/19/24 04:20:00 PM,6.05,71.96,,,,
2430,09/19/24 04:25:00 PM,6.05,71.96,,,,
2431,09/19/24 04:30:00 PM,6.05,72.00,,,,
2432,09/19/24 04:35:00 PM,6.03,72.00,,,,
2433,09/19/24 04:40:00 PM,6.02,72.00,,,,
2434,09/19/24 04:45:00 PM,6.03,72.00,,,,
2435,09/19/24 04:50:00 PM,6.00,72.00,,,,
2436,09/19/24 04:55:00 PM,6.00,72.03,,,,
2437,09/19/24 05:00:00 PM,6.01,72.03,,,,
2438,09/19/24 05:05:00 PM,6.00,72.03,,,,
2439,09/19/24 05:10:00 PM,6.00,72.03,,,,
2440,09/19/24 05:15:00 PM,6.00,72.03,,,,
2441,09/19/24 05:20:00 PM,6.00,72.03,,,,
2442,09/19/24 05:25:00 PM,5.99,72.03,,,,
2443,09/19/24 05:30:00 PM,5.99,72.03,,,,
2444,09/19/24 05:35:00 PM,5.98,72.03,,,,
2445,09/19/24 05:40:00 PM,5.98,72.00,,,,
2446,09/19/24 05:45:00 PM,5.98,72.00,,,,
2447,09/19/24 05:50:00 PM,5.98,72.00,,,,
2448,09/19/24 05:55:00 PM,5.98,72.00,,,,
2449,09/19/24 06:00:00 PM,5.98,72.00,,,,
2450,09/19/24 06:05:00 PM,6.65,71.96,,,,
2451,09/19/24 06:10:00 PM,6.64,71.92,,,,
2452,09/19/24 06:15:00 PM,6.65,71.92,,,,
2453,09/19/24 06:20:00 PM,6.65,71.92,,,,
2454,09/19/24 06:25:00 PM,6.60,71.89,,,,
2455,09/19/24 06:30:00 PM,6.59,71.89,,,,
2456,09/19/24 06:35:00 PM,6.50,71.89,,,,
2457,09/19/24 06:40:00 PM,6.30,71.89,,,,
2458,09/19/24 06:45:00 PM,6.22,71.89,,,,
2459,09/19/24 06:50:00 PM,6.14,71.89,,,,
2460,09/19/24 06:55:00 PM,6.15,71.89,,,,
2461,09/19/24 07:00:00 PM,6.02,71.89,,,,
2462,09/19/24 07:05:00 PM,6.02,71.89,,,,
2463,09/19/24 07:10:00 PM,6.00,71.89,,,,
2464,09/19/24 07:15:00 PM,6.06,71.89,,,,
2465,09/19/24 07:20:00 PM,6.01,71.89,,,,
2466,09/19/24 07:25:00 PM,5.99,71.89,,,,
2467,09/19/24 07:30:00 PM,5.97,71.89,,,,
2468,09/19/24 07:35:00 PM,5.94,71.89,,,,
2469,09/19/24 07:40:00 PM,5.93,71.89,,,,
2470,09/19/24 07:45:00 PM,5.92,71.89,,,,
2471,09/19/24 07:50:00 PM,5.92,71.85,,,,
2472,09/19/24 07:55:00 PM,5.73,71.85,,,,
2473,09/19/24 08:00:00 PM,5.53,71.85,,,,
2474,09/19/24 08:05:00 PM,5.51,71.85,,,,
2475,09/19/24 08:10:00 PM,5.43,71.85,,,,
2476,09/19/24 08:15:00 PM,5.46,71.85,,,,
2477,09/19/24 08:20:00 PM,5.47,71.85,,,,
2478,09/19/24 08:25:00 PM,5.48,71.85,,,,
2479,09/19/24 08:30:00 PM,5.50,71.85,,,,
2480,09/19/24 08:35:00 PM,5.48,71.85,,,,
2481,09/19/24 08:40:00 PM,5.48,71.85,,,,
2482,09/19/24 08:45:00 PM,5.50,71.85,,,,
2483,09/19/24 08:50:00 PM,5.58,71.85,,,,
2484,09/19/24 08:55:00 PM,5.64,71.82,,,,
2485,09/19/24 09:00:00 PM,5.64,71.82,,,,
2486,09/19/24 09:05:00 PM,5.62,71.82,,,,
2487,09/19/24 09:10:00 PM,5.62,71.82,,,,
2488,09/19/24 09:15:00 PM,5.61,71.82,,,,
2489,09/19/24 09:20:00 PM,5.61,71.82,,,,
2490,09/19/24 09:25:00 PM,5.60,71.82,,,,
2491,09/19/24 09:30:00 PM,5.59,71.82,,,,
2492,09/19/24 09:35:00 PM,5.59,71.82,,,,
2493,09/19/24 09:40:00 PM,5.42,71.82,,,,
2494,09/19/24 09:45:00 PM,5.44,71.85,,,,
2495,09/19/24 09:50:00 PM,5.47,71.85,,,,
2496,09/19/24 09:55:00 PM,5.53,71.85,,,,
2497,09/19/24 10:00:00 PM,5.61,71.85,,,,
2498,09/19/24 10:05:00 PM,5.63,71.85,,,,
2499,09/19/24 10:10:00 PM,5.64,71.85,,,,
2500,09/19/24 10:15:00 PM,5.64,71.85,,,,
2501,09/19/24 10:20:00 PM,5.64,71.85,,,,
2502,09/19/24 10:25:00 PM,5.64,71.85,,,,
2503,09/19/24 10:30:00 PM,5.64,71.85,,,,
2504,09/19/24 10:35:00 PM,5.65,71.85,,,,
2505,09/19/24 10:40:00 PM,5.65,71.89,,,,
2506,09/19/24 10:45:00 PM,5.68,71.89,,,,
2507,09/19/24 10:50:00 PM,5.68,71.89,,,,
2508,09/19/24 10:55:00 PM,5.68,71.89,,,,
2509,09/19/24 11:00:00 PM,5.69,71.89,,,,
2510,09/19/24 11:05:00 PM,5.69,71.89,,,,
2511,09/19/24 11:10:00 PM,5.43,71.92,,,,
2512,09/19/24 11:15:00 PM,5.45,71.92,,,,
2513,09/19/24 11:20:00 PM,5.62,71.92,,,,
2514,09/19/24 11:25:00 PM,5.61,71.92,,,,
2515,09/19/24 11:30:00 PM,5.74,71.92,,,,
2516,09/19/24 11:35:00 PM,5.87,71.92,,,,
2517,09/19/24 11:40:00 PM,5.92,71.96,,,,
2518,09/19/24 11:45:00 PM,5.93,71.96,,,,
2519,09/19/24 11:50:00 PM,5.95,71.96,,,,
2520,09/19/24 11:55:00 PM,5.99,71.96,,,,
2521,09/20/24 12:00:00 AM,6.06,71.96,,,,
2522,09/20/24 12:05:00 AM,6.75,71.96,,,,
2523,09/20/24 12:10:00 AM,6.70,71.96,,,,
2524,09/20/24 12:15:00 AM,6.62,71.96,,,,
2525,09/20/24 12:20:00 AM,6.55,71.96,,,,
2526,09/20/24 12:25:00 AM,6.49,72.00,,,,
2527,09/20/24 12:30:00 AM,6.48,72.00,,,,
2528,09/20/24 12:35:00 AM,6.44,72.00,,,,
2529,09/20/24 12:40:00 AM,6.40,72.00,,,,
2530,09/20/24 12:45:00 AM,6.38,72.00,,,,
2531,09/20/24 12:50:00 AM,6.34,72.00,,,,
2532,09/20/24 12:55:00 AM,6.33,72.00,,,,
2533,09/20/24 01:00:00 AM,6.32,72.00,,,,
2534,09/20/24 01:05:00 AM,6.27,72.00,,,,
2535,09/20/24 01:10:00 AM,6.25,72.00,,,,
2536,09/20/24 01:15:00 AM,6.14,72.00,,,,
2537,09/20/24 01:20:00 AM,6.20,72.00,,,,
2538,09/20/24 01:25:00 AM,6.22,72.00,,,,
2539,09/20/24 01:30:00 AM,6.12,72.00,,,,
2540,09/20/24 01:35:00 AM,6.09,72.00,,,,
2541,09/20/24 01:40:00 AM,6.21,72.00,,,,
2542,09/20/24 01:45:00 AM,5.98,72.00,,,,
2543,09/20/24 01:50:00 AM,6.02,72.00,,,,
2544,09/20/24 01:55:00 AM,5.95,72.00,,,,
2545,09/20/24 02:00:00 AM,6.02,72.00,,,,
2546,09/20/24 02:05:00 AM,5.97,72.00,,,,
2547,09/20/24 02:10:00 AM,5.89,72.00,,,,
2548,09/20/24 02:15:00 AM,5.90,72.00,,,,
2549,09/20/24 02:20:00 AM,5.96,72.00,,,,
2550,09/20/24 02:25:00 AM,5.96,72.00,,,,
2551,09/20/24 02:30:00 AM,5.84,72.00,,,,
2552,09/20/24 02:35:00 AM,5.88,72.00,,,,
2553,09/20/24 02:40:00 AM,5.81,72.00,,,,
2554,09/20/24 02:45:00 AM,5.71,71.96,,,,
2555,09/20/24 02:50:00 AM,5.61,72.00,,,,
2556,09/20/24 02:55:00 AM,5.62,71.96,,,,
2557,09/20/24 03:00:00 AM,5.50,72.00,,,,
2558,09/20/24 03:05:00 AM,5.62,72.00,,,,
2559,09/20/24 03:10:00 AM,5.70,72.00,,,,
2560,09/20/24 03:15:00 AM,5.64,72.00,,,,
2561,09/20/24 03:20:00 AM,5.69,72.00,,,,
2562,09/20/24 03:25:00 AM,5.70,72.00,,,,
2563,09/20/24 03:30:00 AM,5.69,72.00,,,,
2564,09/20/24 03:35:00 AM,5.68,72.00,,,,
2565,09/20/24 03:40:00 AM,5.69,72.03,,,,
2566,09/20/24 03:45:00 AM,5.69,72.03,,,,
2567,09/20/24 03:50:00 AM,5.68,72.03,,,,
2568,09/20/24 03:55:00 AM,5.68,72.03,,,,
2569,09/20/24 04:00:00 AM,5.67,72.03,,,,
2570,09/20/24 04:05:00 AM,5.65,72.03,,,,
2571,09/20/24 04:10:00 AM,5.64,72.03,,,,
2572,09/20/24 04:15:00 AM,5.36,72.03,,,,
2573,09/20/24 04:20:00 AM,5.22,72.07,,,,
2574,09/20/24 04:25:00 AM,5.26,72.07,,,,
2575,09/20/24 04:30:00 AM,5.47,72.07,,,,
2576,09/20/24 04:35:00 AM,5.70,72.10,,,,
2577,09/20/24 04:40:00 AM,5.90,72.10,,,,
2578,09/20/24 04:45:00 AM,6.17,72.14,,,,
2579,09/20/24 04:50:00 AM,6.23,72.14,,,,
2580,09/20/24 04:55:00 AM,6.36,72.14,,,,
2581,09/20/24 05:00:00 AM,6.42,72.14,,,,
2582,09/20/24 05:05:00 AM,6.45,72.14,,,,
2583,09/20/24 05:10:00 AM,6.47,72.14,,,,
2584,09/20/24 05:15:00 AM,6.47,72.14,,,,
2585,09/20/24 05:20:00 AM,6.44,72.14,,,,
2586,09/20/24 05:25:00 AM,6.43,72.14,,,,
2587,09/20/24 05:30:00 AM,6.42,72.14,,,,
2588,09/20/24 05:35:00 AM,6.39,72.14,,,,
2589,09/20/24 05:40:00 AM,6.39,72.14,,,,
2590,09/20/24 05:45:00 AM,6.37,72.14,,,,
2591,09/20/24 05:50:00 AM,6.36,72.10,,,,
2592,09/20/24 05:55:00 AM,6.34,72.10,,,,
2593,09/20/24 06:00:00 AM,6.14,72.10,,,,
2594,09/20/24 06:05:00 AM,7.04,72.07,,,,
2595,09/20/24 06:10:00 AM,7.00,72.07,,,,
2596,09/20/24 06:15:00 AM,6.88,72.07,,,,
2597,09/20/24 06:20:00 AM,6.83,72.07,,,,
2598,09/20/24 06:25:00 AM,6.72,72.07,,,,
2599,09/20/24 06:30:00 AM,6.67,72.07,,,,
2600,09/20/24 06:35:00 AM,6.62,72.07,,,,
2601,09/20/24 06:40:00 AM,6.57,72.07,,,,
2602,09/20/24 06:45:00 AM,6.55,72.07,,,,
2603,09/20/24 06:50:00 AM,6.50,72.03,,,,
2604,09/20/24 06:55:00 AM,6.50,72.03,,,,
2605,09/20/24 07:00:00 AM,6.52,72.03,,,,
2606,09/20/24 07:05:00 AM,6.50,72.03,,,,
2607,09/20/24 07:10:00 AM,6.51,72.03,,,,
2608,09/20/24 07:15:00 AM,6.49,72.00,,,,
2609,09/20/24 07:20:00 AM,6.48,72.00,,,,
2610,09/20/24 07:25:00 AM,6.48,72.00,,,,
2611,09/20/24 07:30:00 AM,6.48,72.00,,,,
2612,09/20/24 07:35:00 AM,6.46,72.00,,,,
2613,09/20/24 07:40:00 AM,6.45,72.00,,,,
2614,09/20/24 07:45:00 AM,6.40,71.96,,,,
2615,09/20/24 07:50:00 AM,6.37,71.96,,,,
2616,09/20/24 07:55:00 AM,6.37,71.96,,,,
2617,09/20/24 08:00:00 AM,6.36,71.96,,,,
2618,09/20/24 08:05:00 AM,6.33,71.92,,,,
2619,09/20/24 08:10:00 AM,6.32,71.92,,,,
2620,09/20/24 08:15:00 AM,6.32,71.92,,,,
2621,09/20/24 08:20:00 AM,6.33,71.89,,,,
2622,09/20/24 08:25:00 AM,6.32,71.89,,,,
2623,09/20/24 08:30:00 AM,6.32,71.89,,,,
2624,09/20/24 08:35:00 AM,6.32,71.89,,,,
2625,09/20/24 08:40:00 AM,6.34,71.85,,,,
2626,09/20/24 08:45:00 AM,6.32,71.85,,,,
2627,09/20/24 08:50:00 AM,6.31,71.85,,,,
2628,09/20/24 08:55:00 AM,6.29,71.85,,,,
2629,09/20/24 09:00:00 AM,6.27,71.85,,,,
2630,09/20/24 09:05:00 AM,6.26,71.85,,,,
2631,09/20/24 09:10:00 AM,6.23,71.85,,,,
2632,09/20/24 09:15:00 AM,6.22,71.85,,,,
2633,09/20/24 09:20:00 AM,6.19,71.85,,,,
2634,09/20/24 09:25:00 AM,6.14,71.85,,,,
2635,09/20/24 09:30:00 AM,6.08,71.89,,,,
2636,09/20/24 09:35:00 AM,6.10,71.89,,,,
2637,09/20/24 09:40:00 AM,6.03,71.89,,,,
2638,09/20/24 09:45:00 AM,6.05,71.89,,,,
2639,09/20/24 09:50:00 AM,6.11,71.92,,,,
2640,09/20/24 09:55:00 AM,6.27,71.96,,,,
2641,09/20/24 10:00:00 AM,6.40,71.96,,,,
2642,09/20/24 10:05:00 AM,6.35,71.96,,,,
2643,09/20/24 10:10:00 AM,6.33,71.96,,,,
2644,09/20/24 10:15:00 AM,6.35,71.96,,,,
2645,09/20/24 10:20:00 AM,6.34,72.00,,,,
2646,09/20/24 10:25:00 AM,6.29,72.00,,,,
2647,09/20/24 10:30:00 AM,6.29,72.00,,,,
2648,09/20/24 10:35:00 AM,6.31,72.00,,,,
2649,09/20/24 10:40:00 AM,6.30,72.00,,,,
2650,09/20/24 10:45:00 AM,6.33,72.00,,,,
2651,09/20/24 10:50:00 AM,6.31,72.03,,,,
2652,09/20/24 10:55:00 AM,6.32,72.03,,,,
2653,09/20/24 11:00:00 AM,6.32,72.03,,,,
2654,09/20/24 11:05:00 AM,6.33,72.03,,,,
2655,09/20/24 11:10:00 AM,6.32,72.03,,,,
2656,09/20/24 11:15:00 AM,6.33,72.07,,,,
2657,09/20/24 11:20:00 AM,6.32,72.07,,,,
2658,09/20/24 11:25:00 AM,6.23,72.07,,,,
2659,09/20/24 11:30:00 AM,6.07,72.07,,,,
2660,09/20/24 11:35:00 AM,6.11,72.07,,,,
2661,09/20/24 11:40:00 AM,6.15,72.07,,,,
2662,09/20/24 11:45:00 AM,6.21,72.07,,,,
2663,09/20/24 11:50:00 AM,6.22,72.07,,,,
2664,09/20/24 11:55:00 AM,6.26,72.07,,,,
2665,09/20/24 12:00:00 PM,6.25,72.07,,,,
2666,09/20/24 12:05:00 PM,7.05,72.07,,,,
2667,09/20/24 12:10:00 PM,7.02,72.07,,,,
2668,09/20/24 12:15:00 PM,6.94,72.07,,,,
2669,09/20/24 12:20:00 PM,6.83,72.07,,,,
2670,09/20/24 12:25:00 PM,6.77,72.07,,,,
2671,09/20/24 12:30:00 PM,6.70,72.07,,,,
2672,09/20/24 12:35:00 PM,6.67,72.07,,,,
2673,09/20/24 12:40:00 PM,6.71,72.03,,,,
2674,09/20/24 12:45:00 PM,6.70,72.03,,,,
2675,09/20/24 12:50:00 PM,6.70,72.03,,,,
2676,09/20/24 12:55:00 PM,6.70,72.03,,,,
2677,09/20/24 01:00:00 PM,6.72,72.03,,,,
2678,09/20/24 01:05:00 PM,6.71,72.03,,,,
2679,09/20/24 01:10:00 PM,6.72,72.03,,,,
2680,09/20/24 01:15:00 PM,6.70,72.03,,,,
2681,09/20/24 01:20:00 PM,6.72,72.03,,,,
2682,09/20/24 01:25:00 PM,6.73,72.03,,,,
2683,09/20/24 01:30:00 PM,6.72,72.03,,,,
2684,09/20/24 01:35:00 PM,6.73,72.03,,,,
2685,09/20/24 01:40:00 PM,6.72,72.00,,,,
2686,09/20/24 01:45:00 PM,6.72,72.03,,,,
2687,09/20/24 01:50:00 PM,6.70,72.00,,,,
2688,09/20/24 01:55:00 PM,6.68,72.00,,,,
2689,09/20/24 02:00:00 PM,6.68,72.00,,,,
2690,09/20/24 02:05:00 PM,6.69,72.00,,,,
2691,09/20/24 02:10:00 PM,6.70,72.00,,,,
2692,09/20/24 02:15:00 PM,6.71,72.00,,,,
2693,09/20/24 02:20:00 PM,6.69,72.00,,,,
2694,09/20/24 02:25:00 PM,6.69,72.00,,,,
2695,09/20/24 02:30:00 PM,6.71,72.00,,,,
2696,09/20/24 02:35:00 PM,6.71,72.00,,,,
2697,09/20/24 02:40:00 PM,6.73,72.00,,,,
2698,09/20/24 02:45:00 PM,6.75,72.00,,,,
2699,09/20/24 02:50:00 PM,6.74,72.00,,,,
2700,09/20/24 02:55:00 PM,6.79,72.00,,,,
2701,09/20/24 03:00:00 PM,6.79,72.00,,,,
2702,09/20/24 03:05:00 PM,6.82,72.00,,,,
2703,09/20/24 03:10:00 PM,6.84,72.00,,,,
2704,09/20/24 03:15:00 PM,6.86,72.00,,,,
2705,09/20/24 03:20:00 PM,6.90,72.03,,,,
2706,09/20/24 03:25:00 PM,6.88,72.03,,,,
2707,09/20/24 03:30:00 PM,6.93,72.03,,,,
2708,09/20/24 03:35:00 PM,6.92,72.03,,,,
2709,09/20/24 03:40:00 PM,6.92,72.03,,,,
2710,09/20/24 03:45:00 PM,6.89,72.03,,,,
2711,09/20/24 03:50:00 PM,6.88,72.03,,,,
2712,09/20/24 03:55:00 PM,6.88,72.03,,,,
2713,09/20/24 04:00:00 PM,6.86,72.03,,,,
2714,09/20/24 04:05:00 PM,6.85,72.03,,,,
2715,09/20/24 04:10:00 PM,6.83,72.03,,,,
2716,09/20/24 04:15:00 PM,6.82,72.07,,,,
2717,09/20/24 04:20:00 PM,6.80,72.07,,,,
2718,09/20/24 04:25:00 PM,6.82,72.07,,,,
2719,09/20/24 04:30:00 PM,6.86,72.07,,,,
2720,09/20/24 04:35:00 PM,6.92,72.10,,,,
2721,09/20/24 04:40:00 PM,6.94,72.10,,,,
2722,09/20/24 04:45:00 PM,6.97,72.10,,,,
2723,09/20/24 04:50:00 PM,6.98,72.10,,,,
2724,09/20/24 04:55:00 PM,7.01,72.10,,,,
2725,09/20/24 05:00:00 PM,7.05,72.14,,,,
2726,09/20/24 05:05:00 PM,7.09,72.14,,,,
2727,09/20/24 05:10:00 PM,7.14,72.14,,,,
2728,09/20/24 05:15:00 PM,7.15,72.14,,,,
2729,09/20/24 05:20:00 PM,7.18,72.14,,,,
2730,09/20/24 05:25:00 PM,7.19,72.18,,,,
2731,09/20/24 05:30:00 PM,7.19,72.18,,,,
2732,09/20/24 05:35:00 PM,7.19,72.18,,,,
2733,09/20/24 05:40:00 PM,7.19,72.18,,,,
2734,09/20/24 05:45:00 PM,7.20,72.18,,,,
2735,09/20/24 05:50:00 PM,7.18,72.21,,,,
2736,09/20/24 05:55:00 PM,7.18,72.21,,,,
2737,09/20/24 06:00:00 PM,7.15,72.21,,,,
2738,09/20/24 06:05:00 PM,7.34,72.21,,,,
2739,09/20/24 06:10:00 PM,7.25,72.21,,,,
2740,09/20/24 06:15:00 PM,7.22,72.21,,,,
2741,09/20/24 06:20:00 PM,7.15,72.21,,,,
2742,09/20/24 06:25:00 PM,7.13,72.25,,,,
2743,09/20/24 06:30:00 PM,7.12,72.21,,,,
2744,09/20/24 06:35:00 PM,7.12,72.21,,,,
2745,09/20/24 06:40:00 PM,7.01,72.21,,,,
2746,09/20/24 06:45:00 PM,6.97,72.21,,,,
2747,09/20/24 06:50:00 PM,6.84,72.21,,,,
2748,09/20/24 06:55:00 PM,6.81,72.21,,,,
2749,09/20/24 07:00:00 PM,6.79,72.21,,,,
2750,09/20/24 07:05:00 PM,6.79,72.21,,,,
2751,09/20/24 07:10:00 PM,6.75,72.21,,,,
2752,09/20/24 07:15:00 PM,6.74,72.18,,,,
2753,09/20/24 07:20:00 PM,6.73,72.18,,,,
2754,09/20/24 07:25:00 PM,6.75,72.18,,,,
2755,09/20/24 07:30:00 PM,6.76,72.18,,,,
2756,09/20/24 07:35:00 PM,6.76,72.18,,,,
2757,09/20/24 07:40:00 PM,6.79,72.18,,,,
2758,09/20/24 07:45:00 PM,6.82,72.18,,,,
2759,09/20/24 07:50:00 PM,6.80,72.14,,,,
2760,09/20/24 07:55:00 PM,6.77,72.14,,,,
2761,09/20/24 08:00:00 PM,6.75,72.14,,,,
2762,09/20/24 08:05:00 PM,6.72,72.14,,,,
2763,09/20/24 08:10:00 PM,6.71,72.14,,,,
2764,09/20/24 08:15:00 PM,6.70,72.14,,,,
2765,09/20/24 08:20:00 PM,6.70,72.10,,,,
2766,09/20/24 08:25:00 PM,6.69,72.10,,,,
2767,09/20/24 08:30:00 PM,6.68,72.10,,,,
2768,09/20/24 08:35:00 PM,6.67,72.10,,,,
2769,09/20/24 08:40:00 PM,6.64,72.07,,,,
2770,09/20/24 08:45:00 PM,6.67,72.07,,,,
2771,09/20/24 08:50:00 PM,6.70,72.07,,,,
2772,09/20/24 08:55:00 PM,6.71,72.07,,,,
2773,09/20/24 09:00:00 PM,6.72,72.07,,,,
2774,09/20/24 09:05:00 PM,6.74,72.07,,,,
2775,09/20/24 09:10:00 PM,6.74,72.07,,,,
2776,09/20/24 09:15:00 PM,6.76,72.07,,,,
2777,09/20/24 09:20:00 PM,6.76,72.07,,,,
2778,09/20/24 09:25:00 PM,6.79,72.03,,,,
2779,09/20/24 09:30:00 PM,6.77,72.03,,,,
2780,09/20/24 09:35:00 PM,6.79,72.03,,,,
2781,09/20/24 09:40:00 PM,6.79,72.07,,,,
2782,09/20/24 09:45:00 PM,6.80,72.07,,,,
2783,09/20/24 09:50:00 PM,6.77,72.07,,,,
2784,09/20/24 09:55:00 PM,6.75,72.07,,,,
2785,09/20/24 10:00:00 PM,6.72,72.07,,,,
2786,09/20/24 10:05:00 PM,6.68,72.07,,,,
2787,09/20/24 10:10:00 PM,6.63,72.07,,,,
2788,09/20/24 10:15:00 PM,6.64,72.07,,,,
2789,09/20/24 10:20:00 PM,6.51,72.07,,,,
2790,09/20/24 10:25:00 PM,6.56,72.07,,,,
2791,09/20/24 10:30:00 PM,6.68,72.07,,,,
2792,09/20/24 10:35:00 PM,6.81,72.10,,,,
2793,09/20/24 10:40:00 PM,6.87,72.10,,,,
2794,09/20/24 10:45:00 PM,6.90,72.10,,,,
2795,09/20/24 10:50:00 PM,6.87,72.10,,,,
2796,09/20/24 10:55:00 PM,6.85,72.10,,,,
2797,09/20/24 11:00:00 PM,6.82,72.10,,,,
2798,09/20/24 11:05:00 PM,6.80,72.10,,,,
2799,09/20/24 11:10:00 PM,6.81,72.10,,,,
2800,09/20/24 11:15:00 PM,6.82,72.14,,,,
2801,09/20/24 11:20:00 PM,6.79,72.14,,,,
2802,09/20/24 11:25:00 PM,6.75,72.14,,,,
2803,09/20/24 11:30:00 PM,6.71,72.14,,,,
2804,09/20/24 11:35:00 PM,6.64,72.14,,,,
2805,09/20/24 11:40:00 PM,6.58,72.14,,,,
2806,09/20/24 11:45:00 PM,6.54,72.14,,,,
2807,09/20/24 11:50:00 PM,6.61,72.14,,,,
2808,09/20/24 11:55:00 PM,6.59,72.14,,,,
2809,09/21/24 12:00:00 AM,6.64,72.14,,,,
2810,09/21/24 12:05:00 AM,7.14,72.14,,,,
2811,09/21/24 12:10:00 AM,7.13,72.18,,,,
2812,09/21/24 12:15:00 AM,7.10,72.18,,,,
2813,09/21/24 12:20:00 AM,7.08,72.18,,,,
2814,09/21/24 12:25:00 AM,7.07,72.18,,,,
2815,09/21/24 12:30:00 AM,7.04,72.18,,,,
2816,09/21/24 12:35:00 AM,7.04,72.18,,,,
2817,09/21/24 12:40:00 AM,7.04,72.14,,,,
2818,09/21/24 12:45:00 AM,7.02,72.14,,,,
2819,09/21/24 12:50:00 AM,7.01,72.14,,,,
2820,09/21/24 12:55:00 AM,7.00,72.10,,,,
2821,09/21/24 01:00:00 AM,7.00,72.10,,,,
2822,09/21/24 01:05:00 AM,7.00,72.07,,,,
2823,09/21/24 01:10:00 AM,6.99,72.07,,,,
2824,09/21/24 01:15:00 AM,6.99,72.07,,,,
2825,09/21/24 01:20:00 AM,7.00,72.07,,,,
2826,09/21/24 01:25:00 AM,7.01,72.07,,,,
2827,09/21/24 01:30:00 AM,7.01,72.03,,,,
2828,09/21/24 01:35:00 AM,6.99,72.03,,,,
2829,09/21/24 01:40:00 AM,6.99,72.03,,,,
2830,09/21/24 01:45:00 AM,6.97,72.03,,,,
2831,09/21/24 01:50:00 AM,6.96,72.03,,,,
2832,09/21/24 01:55:00 AM,6.96,72.03,,,,
2833,09/21/24 02:00:00 AM,6.95,72.03,,,,
